date,open,low,high,close,adj_close,volume,shares_outstanding
2019-04-23,133.03,132.83,134.72,134.26,110.29,4667503,927428445.0
2019-04-24,134.42,133.63,135.1,133.8,109.91,2902511,927428445.0
2019-04-25,133.56,131.65,133.6,132.53,108.87,3043978,927428445.0
2019-04-26,133.21,132.71,133.74,133.31,109.51,2426546,927428445.0
2019-04-29,133.03,132.71,133.49,132.94,109.2,3094416,927428445.0
2019-04-30,132.99,132.58,134.26,134.1,110.16,4852214,927428445.0
2019-05-01,134.37,134.01,135.57,134.38,110.38,3194152,927428445.0
2019-05-02,134.32,133.28,135.07,133.45,109.62,3704254,927428445.0
2019-05-03,133.56,133.49,134.8,134.08,110.14,2698716,927428445.0
2019-05-06,132.22,131.84,134.5,134.21,110.24,2922163,927428445.0
2019-05-07,133.03,130.2,133.37,131.59,108.09,4944202,927428445.0
2019-05-08,131.71,131.1,132.6,131.93,108.37,3994579,927428445.0
2019-05-09,128.96,127.18,129.62,129.39,107.56,4385817,927428445.0
2019-05-10,128.95,126.6,129.78,129.37,107.54,4160660,927428445.0
2019-05-13,127.42,125.2,127.7,125.64,104.44,5186090,927428445.0
2019-05-14,126.02,125.89,128.41,127.45,105.94,3431271,927428445.0
2019-05-15,126.76,126.55,128.67,128.49,106.81,2668355,927428445.0
2019-05-16,128.81,128.72,130.12,129.9,107.99,3156276,927428445.0
2019-05-17,128.76,128.05,129.46,128.41,106.75,2739615,927428445.0
2019-05-20,127.66,127.08,129.47,129.18,107.38,3414823,927428445.0
2019-05-21,130.13,129.82,131.03,130.45,108.44,2618665,927428445.0
2019-05-22,130.02,129.74,130.74,130.35,108.36,1934913,927428445.0
2019-05-23,129.19,124.7,129.19,126.57,105.21,5589235,927428445.0
2019-05-24,127.66,125.8,128.35,126.46,105.13,2715543,927428445.0
2019-05-28,126.32,124.54,126.81,124.72,103.68,5134941,927428445.0
2019-05-29,124.28,122.68,124.55,123.99,103.07,3848211,927428445.0
2019-05-30,124.03,123.26,124.25,123.87,102.97,2868006,927428445.0
2019-05-31,122.79,121.27,122.79,121.41,100.92,3702153,927428445.0
2019-06-03,121.51,121.47,122.91,122.63,101.94,4463366,927428445.0
2019-06-04,123.86,123.41,126.9,126.85,105.45,4093558,927428445.0
2019-06-05,127.51,124.73,127.73,125.71,104.5,3307017,927428445.0
2019-06-06,126.38,125.14,126.82,126.41,105.08,2403967,927428445.0
2019-06-07,126.64,126.4,128.8,127.45,105.94,2670854,927428445.0
2019-06-10,128.47,128.02,129.4,128.81,107.08,3045248,927428445.0
2019-06-11,129.37,129.11,130.46,129.97,108.04,3564083,927428445.0
2019-06-12,129.6,128.5,129.96,128.94,107.18,2358459,927428445.0
2019-06-13,129.19,129.15,130.28,129.79,107.89,3091368,927428445.0
2019-06-14,129.48,128.52,129.9,129.21,107.41,2294262,927428445.0
2019-06-17,129.44,128.78,130.05,129.02,107.25,2295059,927428445.0
2019-06-18,129.25,129.25,131.16,130.38,108.38,3048774,927428445.0
2019-06-19,130.43,130.25,132.28,131.05,108.94,2492116,927428445.0
2019-06-20,132.82,132.12,133.4,132.74,110.35,3212284,927428445.0
2019-06-21,132.35,132.3,133.4,133.08,110.63,5532042,927428445.0
2019-06-24,133.08,132.94,133.99,133.22,110.74,2286699,927428445.0
2019-06-25,133.33,132.06,133.41,132.28,109.96,2930109,927428445.0
2019-06-26,132.76,132.32,133.54,132.43,110.08,2389657,927428445.0
2019-06-27,132.62,131.88,133.17,132.43,110.08,2248716,927428445.0
2019-06-28,132.48,131.78,133.02,131.84,109.59,6437125,927428445.0
2019-07-01,133.46,133.15,135.27,133.73,111.17,3542994,926625418.0
2019-07-02,133.6,133.34,134.25,134.05,111.44,2520956,926625418.0
2019-07-03,134.53,134.25,135.58,135.32,112.48,2019158,926625418.0
2019-07-05,134.68,133.76,135.27,135.16,112.36,2233299,926625418.0
2019-07-08,134.85,134.1,135.08,134.39,111.71,2505679,926625418.0
2019-07-09,134.43,133.01,134.79,133.2,110.73,3520027,926625418.0
2019-07-10,133.84,133.64,135.67,134.29,111.63,2629572,926625418.0
2019-07-11,134.6,134.13,135.35,135.03,112.25,2231460,926625418.0
2019-07-12,135.68,135.43,136.63,136.46,113.44,2914445,926625418.0
2019-07-15,136.61,135.87,137.2,137.02,113.9,2477251,926625418.0
2019-07-16,136.87,136.73,137.71,137.22,114.07,3634524,926625418.0
2019-07-17,137.29,135.71,137.48,136.78,113.7,6343221,926625418.0
2019-07-18,136.23,135.95,143.7,143.05,118.91,13279375,926625418.0
2019-07-19,143.37,142.97,144.91,143.1,118.95,7626049,926625418.0
2019-07-22,143.56,143.12,145.26,143.15,119.0,4281528,926625418.0
2019-07-23,143.95,141.85,144.09,143.77,119.51,3914345,926625418.0
2019-07-24,143.52,142.64,144.79,143.43,119.23,3088247,926625418.0
2019-07-25,143.23,142.07,144.0,143.78,119.52,3244810,926625418.0
2019-07-26,144.36,143.5,144.75,144.7,120.29,3038101,926625418.0
2019-07-29,144.46,143.71,144.82,144.24,119.91,2171002,926625418.0
2019-07-30,143.4,142.66,143.79,143.18,119.03,2753831,926625418.0
2019-07-31,143.12,139.95,143.58,141.72,117.81,3894161,926625418.0
2019-08-01,142.35,141.97,146.1,143.71,119.46,6635830,926625418.0
2019-08-02,142.48,139.19,146.22,140.77,117.02,8474399,926625418.0
2019-08-05,138.6,133.03,138.72,134.57,111.87,7442155,926625418.0
2019-08-06,135.78,133.18,136.2,134.54,111.84,5303900,926625418.0
2019-08-07,132.64,130.41,133.44,132.99,110.55,6204750,926625418.0
2019-08-08,132.36,131.7,134.24,133.94,112.63,5503470,926625418.0
2019-08-09,133.15,129.4,133.18,130.14,109.44,5485845,926625418.0
2019-08-12,129.69,127.32,129.89,128.22,107.82,4724642,926625418.0
2019-08-13,127.92,126.97,130.56,129.82,109.16,4760524,926625418.0
2019-08-14,128.02,125.22,128.26,125.48,105.51,5349410,926625418.0
2019-08-15,125.45,124.52,126.55,126.12,106.05,3910936,926625418.0
2019-08-16,127.19,127.1,128.67,127.88,107.53,3150545,926625418.0
2019-08-19,128.95,128.95,130.33,129.1,108.56,3311046,926625418.0
2019-08-20,129.29,126.97,129.33,127.15,106.92,3157805,926625418.0
2019-08-21,129.02,127.92,129.96,128.35,107.93,2935886,926625418.0
2019-08-22,128.77,127.93,129.71,128.41,107.98,2818979,926625418.0
2019-08-23,127.75,123.16,128.36,123.87,104.16,5040422,926625418.0
2019-08-26,125.29,123.48,125.53,124.27,104.5,2967332,926625418.0
2019-08-27,125.43,124.58,125.91,125.4,105.45,4945898,926625418.0
2019-08-28,124.7,124.32,127.05,126.92,106.73,2838061,926625418.0
2019-08-29,128.28,128.15,129.72,128.95,108.43,3109593,926625418.0
2019-08-30,129.62,128.45,130.09,129.57,108.95,3096781,926625418.0
2019-09-03,128.92,127.47,128.97,128.2,107.8,2958003,926625418.0
2019-09-04,129.74,129.21,130.43,130.32,109.59,2351329,926625418.0
2019-09-05,132.22,131.98,135.47,134.77,113.33,5242163,926625418.0
2019-09-06,135.3,134.28,135.31,134.39,113.01,2694957,926625418.0
2019-09-09,134.41,134.28,136.73,136.33,114.64,4412679,926625418.0
2019-09-10,136.71,136.67,139.06,138.67,116.61,5208391,926625418.0
2019-09-11,138.48,136.43,138.74,137.28,115.44,4045889,926625418.0
2019-09-12,137.7,135.64,137.71,137.3,115.46,2619353,926625418.0
2019-09-13,137.97,136.96,138.29,137.35,115.5,2308109,926625418.0
2019-09-16,136.29,136.01,137.32,136.21,114.54,2016969,926625418.0
2019-09-17,136.21,134.47,136.21,135.95,114.32,3075757,926625418.0
2019-09-18,135.8,134.33,136.04,135.97,114.33,2086471,926625418.0
2019-09-19,136.19,136.19,138.65,136.68,114.94,3328152,926625418.0
2019-09-20,136.95,135.58,137.5,135.64,114.06,5457741,926625418.0
2019-09-23,134.98,134.38,135.97,135.82,114.21,1934638,926625418.0
2019-09-24,136.23,134.87,136.61,135.45,113.9,3463728,926625418.0
2019-09-25,135.51,134.67,137.31,136.86,115.09,2661681,926625418.0
2019-09-26,136.87,135.19,137.55,137.24,115.4,2420331,926625418.0
2019-09-27,138.06,136.12,138.71,136.94,115.15,2465089,926625418.0
2019-09-30,137.41,137.41,140.12,139.02,116.9,4188204,926376777.0
2019-10-01,139.19,137.23,140.87,137.34,115.49,3110415,926376777.0
2019-10-02,135.94,134.39,136.01,135.46,113.91,3501097,926376777.0
2019-10-03,135.39,133.06,135.82,135.77,114.17,3283125,926376777.0
2019-10-04,135.81,134.83,136.77,136.7,114.95,2560504,926376777.0
2019-10-07,136.0,135.01,136.42,135.07,113.58,2602173,926376777.0
2019-10-08,134.07,132.17,134.29,132.29,111.25,3496010,926376777.0
2019-10-09,133.62,132.69,134.16,133.53,112.28,2752926,926376777.0
2019-10-10,133.62,133.42,135.54,134.92,113.46,2739774,926376777.0
2019-10-11,136.49,136.34,138.15,136.48,114.77,3154169,926376777.0
2019-10-14,136.05,135.11,136.17,135.79,114.19,2432008,926376777.0
2019-10-15,136.27,135.57,137.4,136.71,114.96,3185000,926376777.0
2019-10-16,136.22,135.17,136.66,135.86,114.24,6104394,926376777.0
2019-10-17,129.06,127.06,130.02,128.36,107.93,16552546,926376777.0
2019-10-18,128.32,126.43,128.58,128.19,107.8,7507632,926376777.0
2019-10-21,126.78,125.14,127.25,126.75,106.58,6663688,926376777.0
2019-10-22,126.72,125.82,128.15,128.07,107.69,4386561,926376777.0
2019-10-23,127.65,126.86,128.65,128.47,108.03,3793553,926376777.0
2019-10-24,128.9,127.44,129.13,128.17,107.78,2739673,926376777.0
2019-10-25,128.22,128.2,129.95,129.48,108.88,2696583,926376777.0
2019-10-28,130.02,129.49,130.62,129.99,109.31,3374074,926376777.0
2019-10-29,129.46,127.57,129.61,127.94,107.58,4349773,926376777.0
2019-10-30,127.94,127.34,129.33,129.3,108.73,2356303,926376777.0
2019-10-31,129.17,127.37,129.3,127.85,107.51,3567750,926376777.0
2019-11-01,128.59,128.19,129.6,129.57,108.95,3230852,926376777.0
2019-11-04,130.25,130.24,131.68,131.62,110.67,3486851,926376777.0
2019-11-05,131.74,131.58,132.66,131.83,110.85,3151521,926376777.0
2019-11-06,131.93,131.5,132.68,132.68,111.57,4682275,926376777.0
2019-11-07,131.81,131.53,133.02,131.63,111.99,4261087,926376777.0
2019-11-08,131.53,130.17,131.56,131.56,111.93,2383255,926376777.0
2019-11-11,131.17,129.06,131.17,129.51,110.19,2686151,926376777.0
2019-11-12,129.89,129.08,130.65,129.63,110.28,3186635,926376777.0
2019-11-13,129.44,127.96,129.62,128.57,109.38,3201721,926376777.0
2019-11-14,128.23,127.47,128.42,128.11,108.99,4425868,926376777.0
2019-11-15,128.48,128.14,129.18,128.49,109.32,3412579,926376777.0
2019-11-18,128.39,127.37,128.57,128.4,109.24,3358061,926376777.0
2019-11-19,128.95,128.55,129.43,128.6,109.41,3132774,926376777.0
2019-11-20,128.16,126.91,128.55,127.34,108.34,4328521,926376777.0
2019-11-21,127.53,127.13,128.27,127.95,108.86,3474977,926376777.0
2019-11-22,128.29,127.72,128.73,128.43,109.27,3449077,926376777.0
2019-11-25,128.56,128.44,130.02,129.99,110.59,2709293,926376777.0
2019-11-26,130.16,128.84,130.16,129.15,109.88,3981975,926376777.0
2019-11-27,129.4,127.74,129.74,127.89,108.8,3431611,926376777.0
2019-11-29,127.72,127.18,128.6,128.54,109.36,1909217,926376777.0
2019-12-02,128.54,126.65,128.59,127.06,108.11,3207886,926376777.0
2019-12-03,126.19,124.94,126.62,126.31,107.46,3878675,926376777.0
2019-12-04,127.02,126.16,127.8,126.19,107.36,3692409,926376777.0
2019-12-05,127.14,125.84,127.38,126.11,107.29,3760696,926376777.0
2019-12-06,126.91,126.86,128.0,127.36,108.36,3595560,926376777.0
2019-12-09,127.49,127.4,128.67,128.03,108.93,3104852,926376777.0
2019-12-10,128.03,127.69,128.91,128.02,108.92,3638367,926376777.0
2019-12-11,128.21,127.79,128.59,127.88,108.8,3868625,926376777.0
2019-12-12,127.82,127.78,129.69,129.37,110.07,5046012,926376777.0
2019-12-13,128.82,128.12,129.54,128.31,109.16,2651579,926376777.0
2019-12-16,129.01,127.96,129.49,128.23,109.1,3189488,926376777.0
2019-12-17,128.37,127.59,128.77,128.32,109.17,3040917,926376777.0
2019-12-18,128.63,128.25,129.06,128.5,109.33,3244503,926376777.0
2019-12-19,128.55,128.29,128.81,128.64,109.45,4044353,926376777.0
2019-12-20,129.77,129.02,130.42,129.63,110.28,7438921,926376777.0
2019-12-23,129.81,129.06,130.16,129.59,110.25,2932103,926376777.0
2019-12-24,129.65,128.69,129.66,129.04,109.79,1257383,926376777.0
2019-12-26,129.04,128.73,129.36,128.98,109.73,2227618,926376777.0
2019-12-27,129.06,128.94,129.78,129.32,110.02,2878786,926376777.0
2019-12-30,129.25,126.67,129.35,126.97,108.02,4308400,926376777.0
2019-12-31,126.7,126.58,128.22,128.15,109.02,3951269,927917536.0
2020-01-02,129.06,128.84,129.94,129.46,110.15,3293290,927917536.0
2020-01-03,127.7,127.69,128.93,128.43,109.27,2482650,927917536.0
2020-01-06,127.55,127.34,128.34,128.2,109.07,2532500,927917536.0
2020-01-07,127.81,127.53,129.02,128.29,109.15,3417901,927917536.0
2020-01-08,128.59,128.03,129.89,129.36,110.06,4545866,927917536.0
2020-01-09,129.77,129.36,130.77,130.73,111.22,3902154,927917536.0
2020-01-10,130.98,130.32,131.81,130.68,111.18,3405146,927917536.0
2020-01-13,129.52,129.13,130.63,130.59,111.11,3308334,927917536.0
2020-01-14,130.29,129.59,131.11,129.85,110.47,3850282,927917536.0
2020-01-15,130.02,129.74,131.99,130.61,111.12,4231688,927917536.0
2020-01-16,131.28,130.98,132.11,131.91,112.23,4518611,927917536.0
2020-01-17,130.54,130.17,132.25,132.23,112.5,5880875,927917536.0
2020-01-21,131.75,131.55,133.22,133.05,113.2,7458837,927917536.0
2020-01-22,137.02,136.28,139.38,137.56,117.04,17222336,927917536.0
2020-01-23,137.86,135.9,138.06,136.59,116.21,5914406,927917536.0
2020-01-24,137.08,134.28,137.59,134.38,114.33,5835939,927917536.0
2020-01-27,132.41,132.03,133.91,132.52,112.75,4356743,927917536.0
2020-01-28,133.37,132.65,134.29,133.41,113.51,3607654,927917536.0
2020-01-29,133.05,131.55,133.44,131.63,111.99,3193636,927917536.0
2020-01-30,130.75,129.03,130.95,130.76,111.24,5237362,927917536.0
2020-01-31,136.62,134.6,137.72,137.41,116.91,19860546,927917536.0
2020-02-03,137.91,137.57,140.8,139.84,118.97,9295189,927917536.0
2020-02-04,141.28,140.42,142.81,142.55,121.28,5878206,927917536.0
2020-02-05,143.6,143.55,150.52,149.46,127.15,15041181,927917536.0
2020-02-06,149.92,148.59,151.77,149.87,127.5,8780515,927917536.0
2020-02-07,147.75,146.19,148.7,146.66,126.1,6709622,927917536.0
2020-02-10,146.24,144.91,147.65,147.64,126.94,5478480,929274792.0
2020-02-11,148.3,146.01,148.39,146.73,126.15,4009918,929274792.0
2020-02-12,146.99,146.77,148.76,148.48,127.66,4641930,929274792.0
2020-02-13,147.58,146.66,148.02,147.52,126.84,3995466,929274792.0
2020-02-14,147.63,143.18,147.76,144.07,123.87,6375455,929274792.0
2020-02-18,143.2,143.06,144.72,144.46,124.2,3496818,929274792.0
2020-02-19,144.88,143.7,145.21,144.23,124.0,2858619,929274792.0
2020-02-20,144.18,142.94,144.95,144.57,124.3,3012985,929274792.0
2020-02-21,144.4,142.29,144.4,143.25,123.16,3699430,929274792.0
2020-02-24,139.11,138.99,141.54,139.99,120.36,5698554,929274792.0
2020-02-25,140.07,135.05,140.6,135.48,116.48,6496578,929274792.0
2020-02-26,136.62,133.46,137.72,133.6,114.87,5656444,929274792.0
2020-02-27,131.2,127.16,132.59,127.26,109.41,8791529,929274792.0
2020-02-28,124.26,120.8,125.33,124.43,106.98,13607661,929274792.0
2020-03-02,125.0,122.32,128.53,128.39,110.39,8921304,929274792.0
2020-03-03,128.57,122.18,130.11,123.23,105.95,8256486,929274792.0
2020-03-04,125.79,123.33,128.37,128.32,110.32,5224437,929274792.0
2020-03-05,124.76,122.8,126.47,123.85,106.48,5695672,929274792.0
2020-03-06,121.13,119.04,122.69,122.11,104.99,8569381,929274792.0
2020-03-09,114.88,112.12,117.03,112.63,96.84,11244873,929274792.0
2020-03-10,117.38,110.67,119.39,119.28,102.56,11928443,929274792.0
2020-03-11,115.69,111.26,117.19,112.78,96.97,8835018,929274792.0
2020-03-12,104.83,97.78,104.97,98.29,84.51,13060278,929274792.0
2020-03-13,103.9,96.38,104.36,103.2,88.73,13068116,929274792.0
2020-03-16,93.69,90.82,102.69,94.72,81.44,11049990,929274792.0
2020-03-17,96.19,92.83,102.68,101.96,87.66,9296326,929274792.0
2020-03-18,95.04,95.03,102.23,99.0,85.11,9154586,929274792.0
2020-03-19,97.83,93.92,99.13,95.93,82.48,8777294,929274792.0
2020-03-20,96.48,90.54,96.55,91.19,78.41,11028201,929274792.0
2020-03-23,90.44,86.58,93.44,90.6,77.9,10165658,929274792.0
2020-03-24,95.59,94.89,101.38,100.84,86.7,8334285,929274792.0
2020-03-25,100.84,98.31,107.53,101.19,87.0,9044299,929274792.0
2020-03-26,102.21,100.93,108.17,107.93,92.79,7482179,929274792.0
2020-03-27,103.81,102.92,106.6,103.28,88.8,6716858,929274792.0
2020-03-30,103.34,103.07,108.47,107.96,92.82,5818376,929274792.0
2020-03-31,107.07,105.33,108.81,106.05,91.18,6633907,928734987.0
2020-04-01,101.68,99.92,105.09,100.52,86.42,6393037,928734987.0
2020-04-02,100.74,100.52,105.47,105.16,90.42,6618607,928734987.0
2020-04-03,104.13,100.31,105.23,101.66,87.41,4746866,928734987.0
2020-04-06,105.5,105.29,110.54,109.77,94.38,7349674,928734987.0
2020-04-07,113.58,109.82,114.31,109.89,94.48,5849716,928734987.0
2020-04-08,111.19,110.01,114.68,114.04,98.05,5393162,928734987.0
2020-04-09,115.18,114.89,117.51,116.16,99.87,5832716,928734987.0
2020-04-13,116.28,112.85,116.44,115.82,99.58,5354241,928734987.0
2020-04-14,118.03,117.23,119.67,118.46,101.85,5321307,928734987.0
2020-04-15,113.88,111.63,114.9,113.47,97.56,5891235,928734987.0
2020-04-16,113.78,109.39,114.48,110.64,95.13,6734282,928734987.0
2020-04-17,114.05,112.73,115.1,114.84,98.73,5192363,928734987.0
2020-04-20,113.91,112.94,117.46,115.11,98.97,8331944,928734987.0
2020-04-21,108.99,107.13,112.0,111.63,95.97,15001004,928734987.0
2020-04-22,114.6,112.38,115.04,114.06,98.07,7411852,928734987.0
2020-04-23,114.31,113.88,117.62,116.01,99.74,7190098,928734987.0
2020-04-24,117.03,115.45,119.5,119.24,102.51,5214911,928734987.0
2020-04-27,120.04,119.95,121.41,120.38,103.5,5146783,928734987.0
2020-04-28,122.4,119.87,122.56,120.72,103.79,4995557,928734987.0
2020-04-29,123.21,121.92,123.62,123.03,105.78,5494360,928734987.0
2020-04-30,120.96,119.71,121.67,120.04,103.21,6935013,928734987.0
2020-05-01,117.77,116.05,118.04,116.51,100.17,5150413,928734987.0
2020-05-04,115.51,114.14,116.61,116.33,100.02,4201312,928734987.0
2020-05-05,117.96,117.08,118.85,117.19,100.76,4077058,928734987.0
2020-05-06,117.82,117.03,118.59,117.75,101.24,4038691,928734987.0
2020-05-07,117.57,115.54,117.84,115.9,100.99,4615001,928734987.0
2020-05-08,117.28,115.74,117.81,117.58,102.45,5232563,928734987.0
2020-05-11,116.45,115.36,118.02,117.2,102.12,3695918,928734987.0
2020-05-12,117.6,114.97,118.85,114.97,100.18,4999498,928734987.0
2020-05-13,114.67,109.8,114.71,110.64,96.4,6144911,928734987.0
2020-05-14,109.53,106.89,111.94,111.81,97.42,5497365,928734987.0
2020-05-15,110.83,110.18,112.23,111.84,97.45,5005919,928734987.0
2020-05-18,114.61,114.48,116.98,116.21,101.26,4398875,928734987.0
2020-05-19,115.86,114.86,116.8,115.0,100.2,3389002,928734987.0
2020-05-20,115.61,115.3,117.08,116.04,101.11,4017229,928734987.0
2020-05-21,115.67,113.74,116.37,113.88,99.23,4203172,928734987.0
2020-05-22,114.12,112.42,114.22,113.18,98.62,4372182,928734987.0
2020-05-26,115.97,115.69,117.23,116.41,101.43,5718938,928734987.0
2020-05-27,118.49,118.04,120.3,120.02,104.58,5988520,928734987.0
2020-05-28,121.29,118.76,121.39,119.05,103.73,4095324,928734987.0
2020-05-29,118.23,116.86,119.63,119.41,104.04,8294681,928734987.0
2020-06-01,119.16,118.58,120.22,119.4,104.03,2999202,928734987.0
2020-06-02,120.14,119.18,120.46,120.46,104.96,3113846,928734987.0
2020-06-03,121.56,121.41,123.9,123.37,107.5,4093839,928734987.0
2020-06-04,122.16,121.43,123.28,123.22,107.37,4041881,928734987.0
2020-06-05,128.0,125.96,128.33,126.25,110.01,6163783,928734987.0
2020-06-08,126.45,126.45,129.9,129.78,113.08,5615333,928734987.0
2020-06-09,127.65,125.26,127.72,126.07,109.85,5639530,928734987.0
2020-06-10,126.34,124.09,126.41,124.16,108.18,4942408,928734987.0
2020-06-11,120.49,112.66,120.55,112.82,98.3,12294343,928734987.0
2020-06-12,115.92,114.03,117.71,116.55,101.55,6504031,928734987.0
2020-06-15,113.95,113.09,116.99,116.3,101.34,5385599,928734987.0
2020-06-16,119.5,117.74,121.89,119.65,104.25,5863657,928734987.0
2020-06-17,120.3,117.97,120.7,118.69,103.42,3298940,928734987.0
2020-06-18,117.59,116.95,118.93,118.7,103.43,2991859,928734987.0
2020-06-19,120.62,116.87,121.24,117.08,102.02,8471548,928734987.0
2020-06-22,116.75,115.23,117.11,115.75,100.85,4981681,928734987.0
2020-06-23,116.64,113.99,117.5,114.16,99.47,6933179,928734987.0
2020-06-24,113.12,110.78,113.12,111.3,96.98,7057802,928734987.0
2020-06-25,111.63,110.99,113.97,113.8,99.15,6410641,928734987.0
2020-06-26,113.06,111.15,113.76,112.04,97.62,11243628,928734987.0
2020-06-29,112.79,112.21,114.51,114.48,99.75,4350824,928734987.0
2020-06-30,113.95,113.77,115.87,115.46,100.6,4096535,931545370.0
2020-07-01,114.98,113.16,115.9,113.33,98.75,4871398,931545370.0
2020-07-02,114.43,114.02,116.08,114.44,99.71,3917963,931545370.0
2020-07-06,115.92,114.21,116.49,114.9,100.12,4230221,931545370.0
2020-07-07,113.77,112.17,114.25,112.41,97.95,4474880,931545370.0
2020-07-08,112.87,111.36,113.42,112.53,98.05,5430614,931545370.0
2020-07-09,112.81,110.13,112.81,110.62,96.39,4979875,931545370.0
2020-07-10,110.42,110.22,113.36,113.15,98.59,4482202,931545370.0
2020-07-13,114.51,113.44,115.67,113.96,99.29,4858246,931545370.0
2020-07-14,113.4,112.73,115.57,115.3,100.46,4739837,931545370.0
2020-07-15,117.02,116.78,118.51,117.59,102.46,4675719,931545370.0
2020-07-16,117.28,116.79,119.01,118.56,103.3,4527983,931545370.0
2020-07-17,118.92,117.78,120.11,119.61,104.22,4167235,931545370.0
2020-07-20,120.53,119.64,121.48,120.81,105.27,10185066,931545370.0
2020-07-21,125.39,120.27,126.36,120.52,105.01,16063086,931545370.0
2020-07-22,120.36,120.27,123.78,123.01,107.18,8572353,931545370.0
2020-07-23,123.42,121.56,123.68,121.73,106.07,4414262,931545370.0
2020-07-24,120.92,119.98,122.03,120.26,104.78,3693505,931545370.0
2020-07-27,119.37,119.23,120.76,120.66,105.13,3905290,931545370.0
2020-07-28,120.29,118.69,120.78,119.0,103.68,4370372,931545370.0
2020-07-29,119.08,118.61,120.45,119.81,104.39,2963465,931545370.0
2020-07-30,118.27,116.29,118.46,117.5,102.38,4171513,931545370.0
2020-07-31,117.31,115.76,117.58,117.53,102.41,5520424,931545370.0
2020-08-03,118.07,116.78,118.94,118.84,103.55,3688796,931545370.0
2020-08-04,118.37,118.37,120.33,120.31,104.83,3589209,931545370.0
2020-08-05,121.16,119.13,121.18,119.93,104.5,3844468,931545370.0
2020-08-06,119.5,119.5,120.71,120.57,105.06,3574319,931545370.0
2020-08-07,118.07,117.79,119.57,119.46,105.45,3819182,931545370.0
2020-08-10,119.9,119.68,121.64,121.52,107.27,4150837,931545370.0
2020-08-11,123.1,121.04,124.73,121.18,106.96,5231230,931545370.0
2020-08-12,122.0,120.34,122.17,121.13,106.92,3692565,931545370.0
2020-08-13,120.42,119.28,120.83,119.53,105.51,3317136,931545370.0
2020-08-14,118.74,118.46,120.04,119.76,105.71,3100086,931545370.0
2020-08-17,119.74,118.94,120.07,118.97,105.01,3489936,931545370.0
2020-08-18,119.5,118.78,119.98,119.43,105.42,3014943,931545370.0
2020-08-19,119.34,118.07,119.98,118.39,104.51,3916171,931545370.0
2020-08-20,117.78,117.41,118.59,117.73,103.92,2678978,931545370.0
2020-08-21,117.6,116.93,118.05,117.74,103.93,3540763,931545370.0
2020-08-24,118.35,117.94,120.52,120.15,106.06,4258074,931545370.0
2020-08-25,120.46,119.02,121.24,119.16,105.18,3114671,931545370.0
2020-08-26,119.46,118.5,119.62,118.71,104.78,3544567,931545370.0
2020-08-27,119.12,118.53,119.6,119.17,105.19,3580096,931545370.0
2020-08-28,119.46,118.76,119.79,119.57,105.54,3242537,931545370.0
2020-08-31,119.74,117.62,119.74,117.89,104.06,5049961,931545370.0
2020-09-01,117.45,116.78,118.5,117.97,104.13,3300782,931545370.0
2020-09-02,118.28,118.14,123.04,122.54,108.17,6895682,931545370.0
2020-09-03,122.55,118.21,124.24,118.98,105.02,5979720,931545370.0
2020-09-04,118.88,115.91,119.84,116.92,103.21,6295077,931545370.0
2020-09-08,116.79,115.4,117.47,115.88,102.29,5449965,931545370.0
2020-09-09,116.76,115.96,118.26,116.88,103.17,3944129,931545370.0
2020-09-10,117.14,114.95,118.14,115.26,101.74,4161830,931545370.0
2020-09-11,116.05,115.42,117.3,116.12,102.5,3711303,931545370.0
2020-09-14,116.98,116.41,117.95,116.72,103.03,3809414,931545370.0
2020-09-15,117.42,116.86,117.97,117.06,103.32,3049321,931545370.0
2020-09-16,117.31,117.31,120.29,118.76,104.83,3963773,931545370.0
2020-09-17,117.23,116.61,120.03,119.43,105.42,3317140,931545370.0
2020-09-18,118.8,117.26,119.43,117.36,103.59,5639582,931545370.0
2020-09-21,115.18,113.37,115.39,114.96,101.48,5555767,931545370.0
2020-09-22,115.04,114.27,116.11,115.21,101.7,3093868,931545370.0
2020-09-23,115.49,113.22,116.24,113.6,100.28,4120610,931545370.0
2020-09-24,112.91,111.36,114.26,112.9,99.65,3709283,931545370.0
2020-09-25,112.43,111.8,114.16,113.72,100.38,3089556,931545370.0
2020-09-28,115.27,115.11,116.95,116.38,102.73,3671016,931545370.0
2020-09-29,116.07,114.92,116.81,115.62,102.06,2228570,931545370.0
2020-09-30,116.04,115.49,117.5,116.32,102.67,3411252,932045743.0
2020-10-01,116.98,115.06,117.88,115.76,102.19,3359397,932045743.0
2020-10-02,113.81,113.59,116.4,115.27,101.75,3059788,932045743.0
2020-10-05,116.48,115.73,117.35,116.64,102.96,3191293,932045743.0
2020-10-06,117.19,116.24,119.34,116.61,102.93,4050389,932045743.0
2020-10-07,117.28,116.94,118.92,118.61,104.7,2945183,932045743.0
2020-10-08,125.11,124.06,129.54,125.71,110.96,26452217,932045743.0
2020-10-09,126.19,121.99,126.19,122.17,107.84,8737974,932045743.0
2020-10-12,122.44,120.88,122.61,121.62,107.35,4848330,932045743.0
2020-10-13,121.0,118.99,121.56,119.6,105.57,5654768,932045743.0
2020-10-14,119.63,119.63,121.36,120.4,106.28,3901725,932045743.0
2020-10-15,118.62,118.4,119.71,119.4,105.39,3545209,932045743.0
2020-10-16,119.67,119.17,120.87,120.39,106.27,4931179,932045743.0
