date,open,low,high,close,adj_close,volume
2019-11-21,310.89,309.39,311.01,310.27,293.05,54403450
2019-11-22,311.09,309.85,311.24,310.96,293.7,44803329
2019-11-25,311.98,311.98,313.37,313.37,295.98,48606151
2019-11-26,313.41,313.06,314.28,314.08,296.65,37515200
2019-11-27,314.61,314.37,315.48,315.48,297.97,44260649
2019-11-29,314.86,314.06,315.13,314.31,296.87,36592740
2019-12-02,314.59,311.17,314.66,311.64,294.35,75719967
2019-12-03,308.65,307.13,309.64,309.55,292.37,74784721
2019-12-04,310.7,310.32,312.12,311.46,294.18,49007961
2019-12-05,312.23,310.58,312.25,312.02,294.71,40657041
2019-12-06,314.12,314.11,315.31,314.87,297.4,48926121
2019-12-09,314.44,313.8,315.18,313.88,296.46,34788380
2019-12-10,313.82,312.81,314.55,313.53,296.13,52609340
2019-12-11,314.03,313.44,314.7,314.42,296.97,46889653
2019-12-12,314.43,314.17,317.99,317.13,299.53,96035635
2019-12-13,316.87,316.02,318.67,317.32,299.71,81489263
2019-12-16,319.22,317.25,320.15,319.5,301.77,82723814
2019-12-17,319.92,319.48,320.25,319.57,301.84,61062693
2019-12-18,320.0,319.53,320.25,319.59,301.86,48721894
2019-12-19,319.8,319.52,320.98,320.9,303.09,85248597
2019-12-20,320.46,319.39,321.97,320.73,304.41,149214080
2019-12-23,321.59,321.06,321.65,321.22,304.88,52980805
2019-12-24,321.47,320.9,321.52,321.23,304.89,20270007
2019-12-26,321.65,321.64,322.95,322.94,306.51,30854382
2019-12-27,323.74,322.28,323.8,322.86,306.44,42523486
2019-12-30,322.95,320.55,323.1,321.08,304.75,49652827
2019-12-31,320.53,320.15,322.13,321.86,305.49,57059907
2020-01-02,323.54,322.53,324.89,324.87,308.34,59037072
2020-01-03,321.16,321.1,323.64,322.41,306.01,77708081
2020-01-06,320.49,320.36,323.73,323.64,307.18,55596982
2020-01-07,323.02,322.24,323.54,322.73,306.31,40461249
2020-01-08,322.94,322.67,325.78,324.45,307.95,68177241
2020-01-09,326.16,325.52,326.73,326.65,310.03,48421935
2020-01-10,327.29,325.2,327.46,325.71,309.14,53028660
2020-01-13,326.39,325.92,327.96,327.95,311.27,47026115
2020-01-14,327.47,326.84,328.62,327.45,310.79,62784185
2020-01-15,327.35,327.26,329.02,328.19,311.5,71870739
2020-01-16,329.7,329.45,330.92,330.92,314.09,53788867
2020-01-17,331.7,330.85,332.18,331.95,315.06,95778839
2020-01-21,330.9,330.82,332.18,331.3,314.45,77624157
2020-01-22,332.24,331.17,332.95,331.34,314.48,48705035
2020-01-23,330.63,329.41,332.17,331.72,314.85,51828259
2020-01-24,332.44,327.36,332.53,328.77,312.05,87465785
2020-01-27,323.03,322.66,325.12,323.5,307.04,83797934
2020-01-28,325.06,323.6,327.85,326.89,310.26,63519891
2020-01-29,328.38,326.4,328.63,326.62,310.01,53714641
2020-01-30,324.36,323.54,327.91,327.68,311.01,75184385
2020-01-31,327.0,320.73,327.17,321.73,305.36,113659402
2020-02-03,323.35,323.22,326.16,324.12,307.63,68931216
2020-02-04,328.07,327.72,330.01,329.06,312.32,61704740
2020-02-05,332.27,330.67,333.09,332.86,315.93,64864742
2020-02-06,333.91,332.8,334.19,333.98,316.99,49982975
2020-02-07,332.82,331.6,333.99,332.2,315.3,64074382
2020-02-10,331.23,331.19,334.75,334.68,317.66,41779456
2020-02-11,336.16,334.68,337.02,335.26,318.21,54773045
2020-02-12,336.83,336.43,337.65,337.42,320.26,42844434
2020-02-13,335.86,335.56,338.12,337.06,319.91,54038002
2020-02-14,337.51,336.2,337.73,337.6,320.43,64518123
2020-02-18,336.51,335.21,337.67,336.73,319.6,57195407
2020-02-19,337.79,337.48,339.08,338.34,321.13,48587393
2020-02-20,337.74,333.68,338.64,336.95,319.81,73891268
2020-02-21,335.47,332.58,335.81,333.48,316.52,113656552
2020-02-24,323.14,321.24,333.56,322.42,306.02,160991237
2020-02-25,323.94,311.69,324.61,312.65,296.75,217564684
2020-02-26,314.18,310.7,318.11,311.5,295.65,192818004
2020-02-27,305.46,297.51,311.56,297.51,282.38,282544492
2020-02-28,288.7,285.54,297.89,296.26,281.19,384911854
2020-03-02,298.21,294.46,309.16,309.09,293.37,237377617
2020-03-03,309.5,297.57,313.84,300.24,284.97,298851919
2020-03-04,306.12,303.33,313.1,312.86,296.95,175893889
2020-03-05,304.98,300.01,308.47,302.46,287.07,185533970
2020-03-06,293.15,290.23,298.78,297.46,282.33,228315219
2020-03-09,275.3,273.45,284.19,274.23,260.28,305980554
2020-03-10,284.64,273.5,288.52,288.42,273.75,274894230
2020-03-11,280.7,270.88,281.94,274.36,260.4,254604444
2020-03-12,256.0,247.68,266.66,248.11,235.49,389612072
2020-03-13,263.09,248.52,271.48,269.32,255.62,326142197
2020-03-16,241.18,237.36,256.9,239.85,227.65,295019288
2020-03-17,245.04,237.07,256.17,252.8,239.94,260566279
2020-03-18,236.25,228.02,248.37,240.0,227.79,324845381
2020-03-19,239.25,232.22,247.38,240.51,228.28,288124389
2020-03-20,242.53,228.5,244.47,228.8,218.5,344276957
2020-03-23,228.19,218.26,229.68,222.95,212.91,323100167
2020-03-24,234.42,233.8,244.1,243.15,232.2,233038623
2020-03-25,244.87,239.75,256.35,246.79,235.67,297989659
2020-03-26,249.52,249.05,262.8,261.2,249.44,256107410
2020-03-27,253.27,251.05,260.81,253.42,242.01,223871285
2020-03-30,255.7,253.53,262.43,261.65,249.87,171274407
2020-03-31,260.56,256.22,263.33,257.75,246.14,193290928
2020-04-01,247.98,243.9,257.66,246.15,235.06,188373330
2020-04-02,245.19,244.59,252.68,251.83,240.49,176669824
2020-04-03,250.76,245.22,253.32,248.19,237.01,134538553
2020-04-06,257.84,248.17,267.0,264.86,252.93,186692564
2020-04-07,274.21,264.89,275.03,265.13,253.19,199187791
2020-04-08,267.96,265.25,276.0,274.03,261.69,152670223
2020-04-09,277.58,275.47,281.2,278.2,265.67,189948139
2020-04-13,277.14,271.41,277.51,275.66,263.24,114353986
2020-04-14,280.98,275.51,284.9,283.79,271.01,133510280
2020-04-15,277.57,275.46,283.94,277.76,265.25,121155983
2020-04-16,279.15,275.76,280.03,279.1,266.53,126144324
2020-04-17,285.38,282.4,287.3,286.64,273.73,146455688
2020-04-20,282.61,281.35,286.79,281.59,268.91,99323028
2020-04-21,276.73,272.02,278.04,273.04,260.74,125772551
2020-04-22,278.35,276.91,281.0,279.1,266.53,92831657
2020-04-23,280.49,278.75,283.94,279.08,266.51,103685412
2020-04-24,280.73,278.5,283.7,282.97,270.23,85042563
2020-04-27,285.12,284.62,288.27,287.05,274.12,77516422
2020-04-28,291.02,285.4,291.4,285.73,272.86,104797847
2020-04-29,291.53,290.41,294.88,293.21,280.0,118066585
2020-04-30,291.71,288.59,293.32,290.48,277.4,121537052
2020-05-01,285.31,281.52,290.66,282.79,270.05,125045778
2020-05-04,280.74,279.13,283.9,283.57,270.8,80462952
2020-05-05,286.64,283.71,289.25,286.19,273.3,79199214
2020-05-06,288.04,283.78,288.46,284.25,271.45,72980387
2020-05-07,287.75,287.13,289.78,287.68,274.72,74788296
2020-05-08,291.09,289.86,292.95,292.44,279.27,76446082
2020-05-11,290.34,289.88,294.0,292.5,279.33,78982891
2020-05-12,293.79,286.52,294.24,286.67,273.76,94484342
2020-05-13,286.06,278.96,287.19,281.6,268.92,144035915
2020-05-14,278.95,272.99,285.11,284.97,272.14,121473094
2020-05-15,282.37,281.34,286.33,286.28,273.39,111015834
2020-05-18,293.05,292.7,296.75,295.0,281.71,119719465
2020-05-19,294.35,291.95,296.21,291.97,278.82,94317356
2020-05-20,295.82,295.57,297.87,296.93,283.56,85279592
2020-05-21,296.79,293.69,297.67,294.88,281.6,77863922
2020-05-22,294.57,293.22,295.63,295.44,282.13,63697627
2020-05-26,301.93,295.46,302.19,299.08,285.61,88604807
2020-05-27,302.12,296.87,303.57,303.53,289.86,104086252
2020-05-28,304.65,302.24,306.84,302.97,289.32,90232213
2020-05-29,302.46,299.47,304.96,304.32,290.61,119067393
2020-06-01,303.62,303.06,306.21,305.55,291.79,55696013
2020-06-02,306.55,305.1,308.13,308.08,294.2,73635043
2020-06-03,310.24,309.94,313.22,312.18,298.12,91750087
2020-06-04,311.11,309.08,313.0,311.36,297.34,75471787
2020-06-05,317.23,317.16,321.27,319.34,304.96,150302461
2020-06-08,320.22,319.63,323.41,323.2,308.64,73310274
2020-06-09,320.3,319.36,323.28,320.79,306.34,77174695
2020-06-10,321.42,318.22,322.39,319.0,304.63,93944722
2020-06-11,311.46,300.01,312.15,300.61,287.07,208285190
2020-06-12,308.24,298.6,309.08,304.21,290.51,194450402
2020-06-15,298.02,296.74,308.28,307.05,293.22,134968796
2020-06-16,315.48,307.67,315.64,312.96,298.86,137048347
2020-06-17,314.07,310.86,314.39,311.66,297.62,82814592
2020-06-18,310.01,309.51,312.3,311.78,297.74,80355844
2020-06-19,314.17,306.53,314.38,308.64,296.04,135211345
2020-06-22,307.99,306.75,311.05,310.62,297.94,74007212
2020-06-23,313.49,311.61,314.5,312.05,299.31,68066900
2020-06-24,309.84,302.1,310.51,304.09,291.68,132067392
2020-06-25,303.47,301.28,307.64,307.35,294.81,88966079
2020-06-26,306.16,299.42,306.39,300.05,287.8,127811745
2020-06-29,301.41,298.93,304.61,304.46,292.03,79773260
2020-06-30,303.99,303.82,310.2,308.36,295.78,112828251
2020-07-01,309.57,309.07,311.89,310.52,297.85,71910372
2020-07-02,314.24,311.51,315.7,312.23,299.49,69214995
2020-07-06,316.37,315.56,317.68,317.05,304.11,61149258
2020-07-07,315.38,313.37,317.52,313.78,300.97,82583406
2020-07-08,314.61,312.7,316.3,316.18,303.28,54202602
2020-07-09,316.84,310.68,317.1,314.38,301.55,83079092
2020-07-10,314.31,312.76,317.88,317.59,304.63,57454436
2020-07-13,320.13,314.13,322.71,314.84,301.99,102549097
2020-07-14,313.3,312.0,319.76,318.92,305.9,92791839
2020-07-15,322.41,319.27,323.04,321.85,308.71,86921534
2020-07-16,319.79,319.09,321.28,320.79,307.7,54433414
2020-07-17,321.88,319.74,322.57,321.72,308.59,64421802
2020-07-20,321.43,320.62,325.13,324.32,311.08,56150230
2020-07-21,326.45,323.94,326.93,325.01,311.75,57245315
2020-07-22,324.62,324.5,327.2,326.86,313.52,57792915
2020-07-23,326.47,321.48,327.23,322.96,309.78,75737989
2020-07-24,320.95,319.25,321.99,320.88,307.78,73766597
2020-07-27,321.63,320.77,323.41,323.22,310.03,48292970
2020-07-28,322.43,320.85,323.64,321.17,308.06,57494979
2020-07-29,322.12,322.07,325.73,325.12,311.85,48454159
2020-07-30,321.9,319.64,324.41,323.96,310.74,61861714
2020-07-31,325.9,321.33,326.63,326.52,313.19,85210755
2020-08-03,328.32,327.73,329.62,328.79,315.37,53077948
2020-08-04,327.86,327.86,330.06,330.06,316.59,41917893
2020-08-05,331.47,331.18,332.39,332.11,318.56,42866354
2020-08-06,331.48,331.13,334.46,334.33,320.69,43679447
2020-08-07,333.28,332.3,334.88,334.57,320.92,57308270
2020-08-10,335.06,332.95,335.77,335.57,321.87,44282089
2020-08-11,336.85,332.01,337.54,332.8,319.22,69601087
2020-08-12,335.44,332.84,338.28,337.44,323.67,53826128
2020-08-13,336.61,335.83,338.25,336.83,323.08,41816146
2020-08-14,336.41,335.62,337.42,336.84,323.09,47260390
2020-08-17,337.94,336.85,338.34,337.91,324.12,34496002
2020-08-18,338.34,336.61,339.1,338.64,324.82,38733908
2020-08-19,339.05,336.62,339.61,337.23,323.47,68054244
2020-08-20,335.36,335.22,338.8,338.28,324.47,42207826
2020-08-21,337.92,337.55,339.72,339.48,325.63,55106628
2020-08-24,342.12,339.45,343.0,342.92,328.93,48588662
2020-08-25,343.53,342.27,344.21,344.12,330.08,38463381
2020-08-26,344.76,344.17,347.86,347.57,333.39,50790237
2020-08-27,348.51,346.53,349.9,348.33,334.11,58034142
2020-08-28,349.44,348.15,350.72,350.58,336.27,48588940
2020-08-31,350.35,349.06,351.3,349.31,335.05,66099183
2020-09-01,350.21,349.24,352.71,352.6,338.21,54999325
2020-09-02,354.67,353.43,358.75,357.7,343.1,69540035
2020-09-03,355.87,342.59,356.38,345.39,331.29,148011129
2020-09-04,346.13,334.87,347.83,342.57,328.59,139156281
2020-09-08,336.71,332.88,342.64,333.21,319.61,114465322
2020-09-09,337.55,336.61,342.46,339.79,325.92,91462290
2020-09-10,341.82,332.85,342.53,333.89,320.26,90569548
2020-09-11,335.82,331.0,336.97,334.06,320.43,84680194
2020-09-14,337.49,334.22,340.38,338.46,324.65,65605686
2020-09-15,341.12,338.47,342.02,340.17,326.29,52920862
2020-09-16,341.51,338.52,343.06,338.82,324.99,82211256
2020-09-17,333.56,332.99,337.7,335.84,322.13,91523339
2020-09-18,335.37,327.97,335.49,330.65,318.44,105877942
2020-09-21,325.7,321.73,327.13,326.97,314.9,99450829
2020-09-22,328.57,325.86,330.9,330.3,318.1,63612107
2020-09-23,330.9,322.1,331.2,322.64,310.73,93112240
2020-09-24,321.22,319.8,326.8,323.5,311.55,76681332
2020-09-25,322.58,321.64,329.58,328.73,316.59,71069426
2020-09-28,333.22,332.15,334.96,334.19,321.85,64584614
2020-09-29,333.97,331.62,334.77,332.37,320.1,51531594
2020-09-30,333.09,332.88,338.29,334.89,322.52,104081136
2020-10-01,337.69,335.01,338.74,337.04,324.59,88698745
2020-10-02,331.7,331.19,337.01,333.84,321.51,89431112
2020-10-05,336.06,336.01,339.96,339.76,327.21,45713108
2020-10-06,339.91,334.38,342.17,334.93,322.56,90128883
2020-10-07,338.12,338.09,341.63,340.76,328.18,56999597
2020-10-08,342.85,341.86,343.85,343.78,331.09,45242476
2020-10-09,345.56,344.89,347.35,346.85,334.04,59528606
2020-10-12,349.59,349.06,354.02,352.43,339.42,80388533
2020-10-13,352.28,349.09,352.47,350.13,337.2,73255513
2020-10-14,350.75,347.14,351.93,347.93,335.08,57958749
2020-10-15,343.71,343.13,348.02,347.5,334.67,60357659
2020-10-16,348.96,347.1,350.75,347.29,334.47,89501868
2020-10-19,348.65,341.04,349.33,342.01,329.38,68425614
2020-10-20,343.46,342.64,346.88,343.38,330.7,60051880
2020-10-21,343.33,342.4,348.68,342.73,330.07,63574979
2020-10-22,342.96,340.65,345.24,344.61,331.88,55399292
2020-10-23,345.93,343.13,345.99,345.78,333.01,49143931
2020-10-26,342.13,335.62,342.98,339.39,326.86,91473002
2020-10-27,339.76,337.99,340.12,338.22,325.73,65994108
2020-10-28,332.1,326.13,338.25,326.66,314.6,127094307
2020-10-29,326.91,325.09,333.39,329.98,317.8,90597689
2020-10-30,328.28,322.6,329.69,326.54,314.48,120448685
2020-11-02,330.2,327.24,332.36,330.2,318.01,86068299
2020-11-03,333.69,330.29,338.25,336.03,323.62,93294192
2020-11-04,340.86,339.59,347.94,343.54,330.85,126959700
2020-11-05,349.24,348.86,352.19,350.24,337.31,82039749
2020-11-06,349.93,347.65,351.51,350.16,337.23,74972973
2020-11-09,363.97,354.06,364.38,354.56,341.47,172304203
2020-11-10,353.49,350.51,355.18,354.04,340.97,85552022
2020-11-11,356.4,355.06,357.56,356.67,343.5,58649048
2020-11-12,355.58,351.26,356.72,353.21,340.17,68118563
2020-11-13,355.27,354.71,358.9,358.1,344.88,62959429
2020-11-16,360.98,359.59,362.78,362.57,349.18,74541138
2020-11-17,359.97,358.34,361.92,360.62,347.3,66111009
2020-11-18,360.91,356.24,361.5,356.28,343.12,70591299
2020-11-19,355.6,354.15,358.18,357.78,344.57,59940947
2020-11-20,357.5,355.25,357.72,355.33,342.21,70411890
2020-11-23,357.28,354.87,358.82,357.46,344.26,63230608
2020-11-24,360.21,359.29,363.81,363.22,349.81,60985003
2020-11-25,363.13,361.48,363.16,362.66,349.27,45330890
2020-11-27,363.84,362.58,364.18,363.67,350.24,28514072
2020-11-30,362.83,359.17,363.12,362.06,348.69,83872709
2020-12-01,365.57,364.93,367.68,366.02,352.5,72509670
2020-12-02,364.82,364.2,366.96,366.79,353.25,45927000
2020-12-03,366.68,365.5,368.19,366.69,353.15,62881998
2020-12-04,367.32,367.22,369.85,369.85,356.19,50749859
2020-12-07,369.02,367.72,369.62,369.09,355.46,48944269
2020-12-08,367.72,367.67,370.78,370.17,356.5,42458859
2020-12-09,370.88,365.95,371.05,366.85,353.3,74098312
2020-12-10,365.37,364.43,367.86,366.73,353.19,57735353
2020-12-11,364.9,363.26,366.74,366.3,352.77,57698614
2020-12-14,368.64,364.47,369.8,364.66,351.19,69216174
2020-12-15,367.4,365.92,369.59,369.59,355.94,64071099
2020-12-16,369.82,368.87,371.16,370.17,356.5,58420517
2020-12-17,371.94,371.05,372.46,372.24,358.49,64119472
2020-12-18,370.97,367.02,371.15,369.18,357.07,136542328
2020-12-21,364.97,362.03,378.46,367.86,355.79,96386745
2020-12-22,368.21,366.03,368.33,367.24,355.19,48388462
2020-12-23,368.28,367.22,369.62,367.57,355.51,46201402
2020-12-24,368.08,367.45,369.03,369.0,356.9,26457853
2020-12-28,371.74,371.07,372.59,372.17,359.96,37932709
2020-12-29,373.81,370.83,374.0,371.46,359.27,53680451
2020-12-30,372.34,371.57,373.1,371.99,359.79,49455259
2020-12-31,371.78,371.23,374.66,373.88,361.62,78520702
2021-01-04,375.31,364.82,375.45,368.79,356.69,110210810
2021-01-05,368.1,368.05,372.5,371.33,359.15,66426229
2021-01-06,369.71,369.12,376.98,373.55,361.3,107997675
2021-01-07,376.1,375.91,379.9,379.1,366.66,68766812
2021-01-08,380.59,377.1,381.49,381.26,368.75,71677208
2021-01-11,377.85,377.72,380.58,378.69,366.27,51176719
2021-01-12,378.89,376.36,379.86,378.77,366.34,51440114
2021-01-13,378.69,377.85,380.86,379.79,367.33,45303619
2021-01-14,380.59,378.1,381.13,378.46,366.04,49989113
2021-01-15,376.72,373.7,377.58,375.7,363.38,107159962
2021-01-19,378.34,376.75,379.23,378.65,366.23,51233300
2021-01-20,381.11,380.69,384.79,383.89,371.3,61836062
2021-01-21,384.49,383.25,384.95,384.24,371.64,47955809
2021-01-22,382.25,381.83,384.13,382.88,370.32,52136931
2021-01-25,383.67,378.46,384.77,384.39,371.78,70401971
2021-01-26,385.41,383.54,385.85,383.79,371.2,42665281
2021-01-27,380.22,372.01,380.32,374.41,362.13,123351078
2021-01-28,376.36,375.89,381.93,377.63,365.24,94198104
2021-01-29,375.63,368.27,376.67,370.07,357.93,126765121
2021-02-01,373.72,370.38,377.34,376.23,363.89,75817597
2021-02-02,379.65,376.32,383.22,381.55,369.03,62923781
2021-02-03,382.44,380.48,383.7,381.85,369.32,52427090
2021-02-04,382.96,381.97,386.24,386.19,373.52,47142555
2021-02-05,388.2,386.14,388.47,387.71,374.99,48669773
2021-02-08,389.27,388.35,390.56,390.51,377.7,38365185
2021-02-09,389.61,389.17,390.89,390.25,377.45,34142633
2021-02-10,392.12,387.5,392.28,390.08,377.28,58362935
2021-02-11,391.24,388.1,391.69,390.71,377.89,42913288
2021-02-12,389.85,389.77,392.9,392.64,379.76,50593270
2021-02-16,393.96,391.53,394.17,392.3,379.43,50972366
2021-02-17,390.42,389.33,392.66,392.39,379.52,51746878
2021-02-18,389.59,387.74,391.51,390.72,377.9,59712773
2021-02-19,392.07,389.55,392.38,390.03,377.24,83240971
2021-02-22,387.06,386.74,389.62,387.03,374.33,66517089
2021-02-23,384.66,380.2,388.94,387.5,374.79,107284127
2021-02-24,386.33,385.27,392.23,391.77,378.92,72433946
2021-02-25,390.41,380.78,391.88,382.33,369.79,144712701
2021-02-26,384.35,378.23,385.58,380.36,367.88,149530614
2021-03-01,385.59,380.57,390.92,389.58,376.8,105348798
2021-03-02,389.82,386.0,390.07,386.54,373.86,79595332
2021-03-03,385.79,381.31,386.83,381.42,368.91,119940211
2021-03-04,381.22,371.88,384.0,376.7,364.34,183433020
2021-03-05,380.46,372.64,384.76,383.63,371.05,152039624
2021-03-08,384.66,381.42,387.68,381.72,369.2,123149245
2021-03-09,385.85,381.73,389.91,387.17,374.47,113633556
2021-03-10,389.69,388.17,391.4,389.58,376.8,109899410
2021-03-11,392.23,391.74,395.65,393.53,380.62,86245040
2021-03-12,392.07,391.2,394.21,394.06,381.13,64653565
2021-03-15,394.33,392.03,396.69,396.41,383.41,73592302
2021-03-16,397.07,395.08,397.83,395.91,382.92,73722506
2021-03-17,394.53,393.3,398.12,397.26,384.23,97959265
2021-03-18,394.48,390.75,396.72,391.48,378.64,115349101
2021-03-19,389.88,387.15,391.57,389.48,377.94,113624490
2021-03-22,390.03,389.97,394.07,392.59,380.96,73778646
2021-03-23,391.91,388.66,393.46,389.5,377.96,90686552
2021-03-24,391.0,387.47,392.75,387.52,376.04,97588644
2021-03-25,385.98,383.9,390.55,389.7,378.15,116128622
2021-03-26,390.93,390.29,396.41,395.98,384.25,114409114
2021-03-29,394.4,392.81,396.75,395.78,384.05,108107626
2021-03-30,394.42,393.02,395.45,394.73,383.03,76262249
2021-03-31,395.34,395.31,398.0,396.33,384.59,112734214
2021-04-01,398.4,398.18,400.67,400.61,388.74,99682876
2021-04-05,403.46,403.38,406.94,406.36,394.32,91684764
2021-04-06,405.76,405.4,407.24,406.12,394.09,62020953
2021-04-07,405.94,405.45,406.96,406.59,394.54,55836280
2021-04-08,407.93,406.93,408.58,408.52,396.41,57863114
2021-04-09,408.39,408.26,411.67,411.49,399.3,61104559
2021-04-12,410.85,410.2,411.93,411.64,399.44,56704899
2021-04-13,411.53,411.12,413.53,412.86,400.63,56550988
2021-04-14,412.83,410.87,413.96,411.45,399.26,61659907
2021-04-15,413.74,413.69,416.16,415.87,403.55,60229842
2021-04-16,417.25,415.73,417.91,417.26,404.9,82037278
2021-04-19,416.26,413.79,416.74,415.21,402.91,78498496
2021-04-20,413.91,410.59,415.09,412.17,399.96,81851828
2021-04-21,411.51,411.36,416.29,416.07,403.74,66792983
2021-04-22,415.89,411.13,416.78,412.27,400.05,97582788
2021-04-23,412.87,412.79,418.25,416.74,404.39,73276195
2021-04-26,417.44,416.81,418.22,417.61,405.24,52182392
2021-04-27,417.93,416.3,418.14,417.52,405.15,51303056
2021-04-28,417.81,416.9,419.01,417.4,405.03,51238854
2021-04-29,420.32,416.44,420.72,420.06,407.61,78544329
2021-04-30,417.63,416.34,418.54,417.3,404.93,85527030
2021-05-03,419.43,417.67,419.84,418.2,405.81,68128289
2021-05-04,416.07,411.67,416.6,415.62,403.3,101591166
2021-05-05,417.38,415.15,417.63,415.75,403.43,39960661
2021-05-06,415.83,413.68,419.21,419.07,406.65,74321368
2021-05-07,419.89,419.16,422.81,422.12,409.61,67733790
2021-05-10,422.5,417.81,422.74,417.94,405.56,81852446
2021-05-11,413.1,410.06,415.27,414.21,401.94,116887975
2021-05-12,411.23,404.0,412.59,405.41,393.4,134811046
2021-05-13,407.07,407.02,412.35,410.28,398.12,106393963
2021-05-14,413.21,413.18,417.49,416.58,404.24,82201629
2021-05-17,415.39,413.36,416.39,415.52,403.21,65129221
2021-05-18,415.8,411.77,416.06,411.94,399.73,59810238
2021-05-19,406.92,405.33,411.05,410.86,398.69,106467052
2021-05-20,411.8,411.67,416.62,415.28,402.97,78022218
2021-05-21,416.87,414.45,418.2,414.94,402.64,76578662
2021-05-24,417.34,417.08,420.32,419.17,406.75,51376702
2021-05-25,420.33,417.62,420.71,418.24,405.85,57451396
2021-05-26,418.87,417.76,419.61,419.07,406.65,43088618
2021-05-27,420.17,418.99,420.72,419.29,406.87,56707677
2021-05-28,420.97,419.79,421.25,420.04,407.59,58520164
2021-06-01,422.57,419.2,422.72,419.67,407.23,54216625
2021-06-02,420.37,419.29,421.23,420.33,407.88,49097061
2021-06-03,417.85,416.28,419.99,418.77,406.36,58138763
2021-06-04,420.75,418.84,422.92,422.6,410.08,55938789
2021-06-07,422.59,421.19,422.78,422.19,409.68,51555032
2021-06-08,423.11,420.32,423.21,422.28,409.77,47134279
2021-06-09,423.18,421.41,423.26,421.65,409.16,48436342
2021-06-10,422.96,421.55,424.63,423.61,411.06,51020147
2021-06-11,424.2,422.82,424.43,424.31,411.74,45570828
2021-06-14,424.43,423.1,425.37,425.26,412.66,42358478
2021-06-15,425.42,423.54,425.46,424.48,411.9,51508508
2021-06-16,424.63,419.92,424.87,422.11,409.6,79250069
2021-06-17,421.67,419.32,423.02,421.97,409.47,90949659
2021-06-18,417.09,414.7,417.83,414.92,403.96,118676302
2021-06-21,416.8,415.93,421.06,420.86,409.74,72822028
2021-06-22,420.85,420.08,424.0,423.11,411.93,57700303
2021-06-23,423.19,422.51,424.05,422.6,411.44,49445414
2021-06-24,424.89,424.62,425.55,425.1,413.87,45110288
2021-06-25,425.9,425.55,427.09,426.61,415.34,58129525
2021-06-28,427.17,425.89,427.65,427.47,416.18,53159581
2021-06-29,427.88,427.13,428.56,427.7,416.4,35970515
2021-06-30,427.21,427.18,428.78,428.06,416.75,64827858
2021-07-01,428.87,428.8,430.6,430.43,419.06,53441027
2021-07-02,431.67,430.52,434.1,433.72,422.26,57697668
2021-07-06,433.78,430.01,434.01,432.93,421.49,68710419
2021-07-07,433.66,431.51,434.76,434.46,422.98,63549456
2021-07-08,428.78,427.52,431.73,430.92,419.54,97595232
2021-07-09,432.53,430.71,435.84,435.52,424.02,76238584
2021-07-12,435.43,434.97,437.35,437.08,425.54,52889585
2021-07-13,436.24,435.31,437.84,435.59,424.08,52911312
2021-07-14,437.4,434.91,437.92,436.24,424.72,64130352
2021-07-15,434.81,432.72,435.53,434.75,423.27,55126358
2021-07-16,436.01,430.92,436.06,431.34,419.95,75874662
2021-07-19,426.19,421.97,431.41,424.97,413.74,147987000
2021-07-20,425.68,424.83,432.42,431.06,419.67,99608174
2021-07-21,432.34,431.01,434.7,434.55,423.07,64724389
2021-07-22,434.74,433.69,435.72,435.46,423.96,47878539
2021-07-23,437.52,436.79,440.3,439.94,428.32,63766637
2021-07-26,439.31,439.26,441.03,441.02,429.37,43719187
2021-07-27,439.91,435.99,439.94,439.01,427.41,67397137
2021-07-28,439.68,437.31,440.3,438.83,427.24,52472360
2021-07-29,439.81,439.81,441.8,440.65,429.01,45910298
2021-07-30,437.91,437.77,440.06,438.51,426.93,68951202
2021-08-02,440.34,437.21,440.93,437.59,426.03,58783297
2021-08-03,438.44,436.1,441.28,441.15,429.5,58053896
2021-08-04,439.78,438.73,441.12,438.98,427.38,46732212
2021-08-05,440.22,439.88,441.85,441.76,430.09,38969659
2021-08-06,442.1,441.8,442.94,442.49,430.8,46930008
2021-08-09,442.46,441.31,442.8,442.13,430.45,41222585
2021-08-10,442.61,441.88,443.44,442.68,430.99,43339275
2021-08-11,443.82,442.62,443.88,443.78,432.06,44034340
2021-08-12,443.62,442.66,445.26,445.11,433.35,38942418
2021-08-13,445.59,445.07,445.94,445.92,434.14,38673164
2021-08-16,444.53,442.87,447.11,446.97,435.16,73930864
2021-08-17,444.24,440.85,444.96,444.04,432.31,92673933
2021-08-18,442.96,438.92,444.62,439.18,427.58,89351931
2021-08-19,436.27,436.12,441.14,439.86,428.24,92812246
2021-08-20,440.23,439.71,443.71,443.36,431.65,72008712
2021-08-23,445.16,443.44,448.23,447.26,435.45,54973038
2021-08-24,447.97,447.42,448.54,447.97,436.14,38744714
2021-08-25,448.17,447.77,449.46,448.91,437.05,40529711
2021-08-26,448.61,446.16,448.86,446.26,434.47,57829572
2021-08-27,447.12,447.06,450.65,450.25,438.36,77235113
2021-08-30,450.97,450.71,453.07,452.23,440.28,48357355
2021-08-31,452.13,450.92,452.49,451.56,439.63,59300213
2021-09-01,452.56,451.55,453.11,451.8,439.87,48721378
2021-09-02,453.32,451.91,454.05,453.19,441.22,42830867
2021-09-03,451.98,451.55,453.63,453.08,441.11,47234364
2021-09-07,452.71,450.74,452.81,451.46,439.54,51671534
